formula,elements,num_atoms,a,b,c,alpha,beta,gamma,volume,volume_per_atom,density,b_over_a,c_over_a,angle_deviation,space_group_number,space_group_symbol,crystal_system,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,mean_coordination,std_coordination,min_coordination,max_coordination,row_index,split,source_file,material_id,energy,relative_energy,cluster_hierarchical,PC1,PC2
C,C,6,2.4624500000000005,3.39416,5.29972,94.58149,90.00198,111.15874,41.1567632741497,6.859460545691616,2.907551761866214,1.3783670734431153,2.1522142581575254,25.742210000000014,12,C2/m,monoclinic,1.488065659355633,0.0593327522426459,1.401594714432272,1.5904549964140295,3.6666666666666665,0.4714045207910317,3.0,4.0,2449,train,huggingface,C-152573-9805-3,-154.16169033333333,0.3952946666666719,0,-0.43156695403459755,0.23251493219544206
C,C,14,2.48609,3.97275,8.36809,86.51293,98.44409,90.00508,81.59782225801717,5.828415875572655,3.421896621801695,1.597991223165694,3.365964224947609,11.936239999999998,8,Cm,monoclinic,1.527657607192424,0.0361244854487886,1.4508584211203563,1.5884785311646636,4.0,0.0,4.0,4.0,2450,train,huggingface,C-193913-8104-37,-154.25393499999998,0.3030500000000131,2,2.0664544789755888,1.5206291425329985
C,C,18,2.45363,7.68097,7.60224,53.95445,100.02824,87.43892,112.1089489554043,6.228274941966905,3.202208762604658,3.130451616584408,3.098364464079751,48.63487,1,P1,triclinic,1.4852215720676951,0.066736786466383,1.359357475467527,1.645760118502449,3.5555555555555554,0.4969039949999532,3.0,4.0,2451,train,huggingface,C-57200-7127-57,-154.128885,0.4281000000000006,0,-0.34084237785846905,5.61959672868772
C,C,10,2.45178,3.3394100000000004,9.43582,96.12357000000002,97.2771,111.91905,70.09179644779474,7.009179644779474,2.8454452026967467,1.3620349297245269,3.8485590061098462,35.31972000000003,12,C2/m,monoclinic,1.4569515258222585,0.0561225381724307,1.402342458443657,1.578649689880381,3.4,0.4898979485566356,3.0,4.0,2452,train,huggingface,C-172959-2703-5,-154.244004,0.3129810000000077,0,-1.5514629767579207,2.120793849227639
C,C,10,3.3498799999999997,3.85411,5.49006,114.46461,107.26268,100.31399000000002,57.774411141187954,5.777441114118796,3.4520882517241263,1.1505218097364682,1.6388825868389316,52.041280000000015,1,P1,triclinic,1.5382016321548275,0.0606538842020664,1.433104060864428,1.699305949313468,4.0,0.0,4.0,4.0,2453,train,huggingface,C-193922-5339-9,-154.151046,0.4059389999999894,2,2.6789466002139446,-0.041600835819649254
C,C,6,3.7412200000000007,2.48339,3.84383,90.01593,90.03907000000001,89.99816000000001,35.712662486905295,5.952110414484216,3.3507840423363047,0.6637914904763685,1.0274268821400503,0.056839999999994,51,Pmma,orthorhombic,1.5262198961537246,0.0244266889746368,1.5077188619604287,1.5792536968094653,4.0,0.0,4.0,4.0,2454,train,huggingface,C-193952-2283-14,-154.153481,0.4035039999999981,2,2.5588767843094193,-3.1236146954786372
C,C,6,2.42987,2.42993,8.45728,82.80277000000001,82.11691,59.99673000000002,42.74146021587411,7.1235767026456855,2.7997503820896856,1.0000246926790322,3.4805483420923755,45.083589999999965,5,C2,monoclinic,1.402882997157246,0.0002365380667493,1.4025537465974676,1.403309950195401,3.0,0.0,3.0,3.0,2455,train,huggingface,C-189703-1540-5,-154.45659716666668,0.1003878333333148,1,-3.603658766195936,-2.0943302387893117
C,C,10,3.40702,3.88611,4.66347,83.34609,74.43449,71.16780999999999,56.267003527187995,5.6267003527187995,3.5445705910819405,1.140618487710668,1.3687826898579991,41.05161000000001,2,P-1,triclinic,1.535593100384108,0.0490046773499453,1.450963061500648,1.617608950906575,4.0,0.0,4.0,4.0,2456,train,huggingface,C-170360-9481-8,-154.191697,0.3652879999999925,2,2.7442865013695843,-0.7820276655574055
C,C,8,3.4339699999999995,3.4360899999999996,4.91727,123.25575,100.95621,86.82381,47.5502991440535,5.943787393006687,3.3554761091460525,1.0006173612466038,1.4319490269280166,47.38815000000001,12,C2/m,monoclinic,1.5305567287387687,0.0339361309236148,1.499338386588554,1.606629400233391,4.0,0.0,4.0,4.0,2457,train,huggingface,C-80153-8379-9,-154.17977125,0.3772137500000099,2,2.4595230913481436,-1.7178598575178585
C,C,8,2.42764,4.20551,5.93503,79.86626,102.20557,90.01054,58.25671792117452,7.282089740146815,2.738806758329696,1.7323449934916215,2.4447735249048463,22.349850000000004,2,P-1,triclinic,1.4017227292908865,0.0009194244239147,1.4008613383767206,1.4030329142868216,3.0,0.0,3.0,3.0,2458,train,huggingface,C-134173-4385-36,-154.43321375,0.1237712500000043,1,-3.704183870176727,-1.4918147034613112
C,C,6,3.2309,3.20739,5.18977,65.11574,114.91965000000002,110.92636,43.17478972701694,7.1957982878361575,2.771650315544748,0.992723389767557,1.6062923643566809,70.73027000000002,69,Fmmm,orthorhombic,1.4108114787769772,0.018283394911958,1.3685142587141168,1.4253921350561725,3.0,0.0,3.0,3.0,2459,train,huggingface,C-193948-359-13,-154.13598616666667,0.4209988333333285,1,-3.455859071568524,-3.067646268541891
C,C,6,2.48122,3.68908,4.84182,57.42472,75.24188,70.37038,35.02398494905362,5.83733082484227,3.4166705971502567,1.4868008479699504,1.9513868177751268,66.96302,12,C2/m,monoclinic,1.527339603161382,0.0235855067680503,1.4933247216543972,1.5718143073330186,4.0,0.0,4.0,4.0,2460,train,huggingface,C-157705-2959-5,-154.31264466666667,0.2443403333333265,2,2.5671965122714293,-1.7927129664720063
C,C,8,2.43147,3.8633099999999994,6.85128,73.74812,110.85214,90.16718000000002,57.402738306670955,7.175342288333869,2.7795519424214863,1.5888783328603682,2.8177522239632813,37.27120000000001,12,C2/m,monoclinic,1.402542661319255,0.0027267813824716,1.4004303452937528,1.4064938399105866,3.0,0.0,3.0,3.0,2461,train,huggingface,C-177240-673-19,-154.46340875,0.0935762499999839,1,-3.6262320458368147,-1.4328431342130252
C,C,6,2.48115,4.84298,3.68962,57.374080000000006,109.64242,104.86042,35.0080253884837,5.834670898080617,3.418228198892645,1.951909396852266,1.4870604356850654,67.12876,12,C2/m,monoclinic,1.5271764211729952,0.0239420673323917,1.492720965399083,1.5709377347860332,4.0,0.0,4.0,4.0,2462,train,huggingface,C-72748-2386-31,-154.31126600000002,0.2457189999999798,2,2.5912768950985416,-1.5924929769129417
C,C,12,2.45932,6.67918,4.54459,105.82312,74.25334000000001,90.05021000000002,68.91062202036314,5.742551835030262,3.473061657609285,2.7158645479238164,1.847905111982174,31.619990000000016,8,Cm,monoclinic,1.51617304049878,0.0434559676073351,1.414372183092192,1.5878674313348071,3.8333333333333335,0.3726779962499649,3.0,4.0,2463,train,huggingface,C-102918-9583-43,-154.2445875,0.312397500000003,0,1.2528965475221072,2.255240430879267
C,C,8,3.01289,3.7574,7.16152,119.54905,61.540609999999994,87.90832,57.9663652119124,7.24579565148905,2.752525402918145,1.2471082581840027,2.376960327127774,60.10012000000001,10,P2/m,monoclinic,1.4134897408609024,0.0312354238594049,1.3656848555313637,1.4550859184153866,3.0,0.0,3.0,3.0,2464,train,huggingface,C-73651-4102-4,-154.09419375,0.4627912500000093,1,-3.6246602447657135,-1.2087316372881363
C,C,10,2.44255,5.71784,4.79357,98.39399,90.1245,102.13515,64.71302501131888,6.471302501131888,3.081950904255985,2.3409305848396142,1.962526867413154,20.653639999999996,12,C2/m,monoclinic,1.4716815035104287,0.0790215070687268,1.319958923488376,1.6438533073873451,3.4,0.4898979485566356,3.0,4.0,2465,train,huggingface,C-193960-2739-23,-154.171778,0.3852070000000083,0,-0.6354790816715271,2.678823250392729
C,C,6,2.48175,3.68817,4.89562,66.93831000000002,59.534110000000005,70.33852,34.99568394309359,5.832613990515598,3.4194336583063314,1.4861166515563615,1.972648332829657,73.18905999999998,12,C2/m,monoclinic,1.5270968916481245,0.0241056667515047,1.492659600551275,1.5728439823755256,4.0,0.0,4.0,4.0,2466,train,huggingface,C-92126-8113-20,-154.31004333333334,0.2469416666666575,2,2.574125674974347,-1.785974383909819
C,C,10,2.44991,4.90391,5.44996,116.74446,90.03645,90.00503,58.47203273045571,5.847203273045571,3.4109018728690947,2.001669449081803,2.2245551877415903,26.78594000000001,38,Amm2,orthorhombic,1.5116648190827002,0.0340101178616999,1.4645850236314613,1.6008599042414344,3.8,0.3999999999999999,3.0,4.0,2467,train,huggingface,C-40140-2962-29,-154.213507,0.3434780000000046,0,1.3420079316564302,1.0354745216639147
C,C,18,2.47636,4.34927,11.89752,93.31252,90.02169000000002,89.96718,127.92642870466688,7.107023816925937,2.8062712478293186,1.756315721462146,4.8044387730378455,3.367030000000028,6,Pm,monoclinic,1.5034218095842813,0.0830004504098105,1.341106253338118,1.829168716444204,3.7777777777777777,0.415739709641549,3.0,4.0,2468,train,huggingface,C-150729-2084-17,-154.12255888888888,0.4344261111111223,0,-0.6416944378351784,6.548285103856263
C,C,6,3.51787,2.48796,4.30489,106.78553,114.11326,90.00802000000002,32.622533321043846,5.437088886840641,3.6681829210753527,0.7072347755886376,1.223720603660738,40.90681000000002,227,Fd-3m,cubic,1.52283537178581,0.0005926963030152,1.5218106961260722,1.5232115169214142,4.0,0.0,4.0,4.0,2469,train,huggingface,C-136221-5891-32,-154.55057,0.006415000000004,2,3.3709274607279562,-4.2322124321394075
C,C,10,2.43784,5.96781,4.8253,106.94385,82.89202000000002,106.92419,64.18736976931719,6.418736976931719,3.1071901943879263,2.447990844354018,1.979334164670364,40.97601999999998,1,P1,triclinic,1.470646338215977,0.0639943459418754,1.3691186858130913,1.5736141617141686,3.4,0.4898979485566356,3.0,4.0,2470,train,huggingface,C-172959-2703-9,-154.109286,0.447699,0,-0.6561972686665594,2.1528704051084064
C,C,18,2.47271,6.124830000000001,7.34855,104.61589,99.74250999999998,89.97609,106.03424449427638,5.890791360793132,3.3856633809539916,2.4769706111917698,2.971860832851406,24.382309999999976,8,Cm,monoclinic,1.5137421220179852,0.0441725322721301,1.3911992321749689,1.6349241951224054,3.7777777777777777,0.415739709641549,3.0,4.0,2471,train,huggingface,C-194789-8947-56,-154.13495,0.4220349999999939,0,0.7085158954508436,4.320469015528651
C,C,14,2.45609,6.27315,6.60368,101.26268,96.41437000000002,105.0491,94.93624207989453,6.7811601485638935,2.94112455068639,2.5541205737574764,2.6886962611304956,32.72615000000002,1,P1,triclinic,1.4687594704662912,0.0543042053903264,1.3479571081803186,1.5512798694149972,3.5714285714285716,0.4948716593053935,3.0,4.0,2472,train,huggingface,C-28254-7962-19,-154.15315285714286,0.4038321428571407,0,-1.3172788964367907,3.583766087877225
C,C,6,2.43256,4.04619,4.59586,84.2009,104.32974,91.26477,43.60332606810877,7.26722101135146,2.744410354924444,1.6633464333870491,1.889310027296346,21.393609999999995,166,R-3m,trigonal,1.4027385491087645,0.0043710567225578,1.3970852912982863,1.4090508585639947,3.0,0.0,3.0,3.0,2473,train,huggingface,C-53850-732-6,-154.46899883333333,0.087986166666667,1,-3.197126135108822,-2.8672324727315304
C,C,12,2.4692,5.20325,5.44358,95.45341,97.46535,93.25793000000002,68.86192579251936,5.73849381604328,3.475517659236425,2.107261461202009,2.2045925805929047,16.176690000000022,1,P1,triclinic,1.5365246890433049,0.0555991468738345,1.4584025162442014,1.715958942070339,4.0,0.0,4.0,4.0,2474,train,huggingface,C-13655-7913-58,-154.16124083333332,0.3957441666666739,2,2.939313370973163,1.5252189069560151
C,C,8,2.42581,5.7175,4.1797,106.75873,90.27876,101.78177,54.21326653397187,6.776658316746484,2.9430783821269584,2.356944690639416,1.72301210729612,28.819259999999986,12,C2/m,monoclinic,1.444836690112157,0.054023811465012,1.38311323663675,1.5233032147735144,3.25,0.4330127018922193,3.0,4.0,2475,train,huggingface,C-142791-7919-46,-154.164295,0.3926899999999875,0,-1.4106124352666578,0.9894785711964684
C,C,12,2.45279,6.1759200000000005,4.73264,95.74899,74.96109,89.99996000000002,68.86226506344377,5.738522088620314,3.4755005360400277,2.517916332013748,1.9294925370700309,20.787939999999992,8,Cm,monoclinic,1.514554303204148,0.0263777716161301,1.4619421593317463,1.588458020021029,3.8333333333333335,0.3726779962499649,3.0,4.0,2476,train,huggingface,C-80205-231-21,-154.27361083333332,0.2833741666666753,0,1.4363985801111727,1.7114491069247657
C,C,6,2.4878899999999997,2.4887899999999994,6.57767,79.05923,67.73972,59.966820000000006,32.631750333182055,5.438625055530342,3.6671468232208544,1.000361752328278,2.643874930161704,63.23422999999999,227,Fd-3m,cubic,1.522979987033219,0.000725307558516,1.5216253543412943,1.5240906352142405,4.0,0.0,4.0,4.0,2477,train,huggingface,C-53806-1811-22,-154.54535233333334,0.0116326666666566,2,3.3489276263175407,-3.1325865062573772
C,C,20,2.46901,5.93928,7.85987,89.20016999999999,86.38803000000001,84.16754,114.43050968974264,5.721525484487132,3.4858250040400214,2.405530961802504,3.1834095447163033,10.244259999999995,1,P1,triclinic,1.5363079118619694,0.0454194137781499,1.4568379045863118,1.6848700620003747,4.0,0.0,4.0,4.0,2478,train,huggingface,C-130242-4586-60,-154.101628,0.4553569999999922,0,2.525050609445782,3.8661390469330237
C,C,6,2.46,3.39256,6.024,109.23606,101.84782,111.14114,41.16460449163841,6.8607674152730675,2.9069979184367427,1.379089430894309,2.448780487804878,52.225020000000015,12,C2/m,monoclinic,1.4879380986564366,0.0603975453995316,1.3995122873373884,1.590967488825788,3.6666666666666665,0.4714045207910317,3.0,4.0,2479,train,huggingface,C-92148-9593-46,-154.15556866666665,0.4014163333333442,0,-0.5160990127856374,0.39079396745756484
C,C,8,2.47362,4.95963,4.30715,89.94327,89.96129999999998,60.11977,45.81688361697156,5.727110452121445,3.4824256947392493,2.0050088534213018,1.74123349584819,29.97566000000002,139,I4/mmm,tetragonal,1.5260360183510635,0.0273170637051735,1.4980096587153693,1.5546042852496218,4.0,0.0,4.0,4.0,2480,train,huggingface,C-148238-9656-59,-154.32805625,0.2289287499999943,2,2.9226427694009214,-1.2988382550240352
C,C,10,3.45141,3.48599,5.86088,117.23565000000002,83.35171,88.11604,61.981094962753666,6.198109496275366,3.21779352350302,1.0100190936457851,1.698111786197525,35.767900000000026,8,Cm,monoclinic,1.4951907039038728,0.0651500764179938,1.386886842117679,1.6027302029222,3.6,0.4898979485566356,3.0,4.0,2481,train,huggingface,C-172945-2721-43,-154.259498,0.2974869999999896,0,0.08075022028505534,0.7545921068494739
C,C,8,3.10695,2.4329200000000006,8.66528,81.85956,105.42777999999998,113.56129,57.83037839405912,7.22879729925739,2.7589979037213146,0.7830573391911684,2.7889988574003444,47.12950999999998,12,C2/m,monoclinic,1.4018811312497614,0.0023999909179469,1.3978258941428656,1.4055549924615278,3.0,0.0,3.0,3.0,2482,train,huggingface,C-90813-2847-49,-154.44868125,0.1083037500000045,1,-3.8646481136131867,-2.0765059468133193
C,C,6,2.42992,2.42955,8.46462,93.09083,85.63735999999999,59.98911999999999,42.90130326395342,7.150217210658904,2.789318982554314,0.9998477316125632,3.483497399091328,37.46435000000003,8,Cm,monoclinic,1.4027331991831988,0.0010858693945744,1.401643449819019,1.4045287226711514,3.0,0.0,3.0,3.0,2483,train,huggingface,C-157697-2818-34,-154.45960233333332,0.0973826666666752,1,-3.624881911299088,-2.0495743144368483
C,C,12,2.43674,6.10748,7.27243,118.33259,70.66164,112.92485999999998,86.30090980973418,7.191742484144515,2.7732133956475895,2.506414307640536,2.984491574808966,70.59580999999997,69,Fmmm,orthorhombic,1.4030669331129724,0.0040080714531147,1.397377840707059,1.4071390639084262,3.0,0.0,3.0,3.0,2484,train,huggingface,C-177280-5724-33,-154.45490750000002,0.1020774999999787,1,-3.7001191096834245,0.30553725105160034
C,C,12,3.08791,3.63981,10.22895,62.05233,114.2664,115.3063,88.56183393477822,7.380152827898185,2.7024151206848948,1.1787293023436565,3.3125803537020184,77.52037000000001,15,C2/c,monoclinic,1.4125370774964248,0.0230884121564734,1.3864693477068069,1.456794079913994,3.0,0.0,3.0,3.0,2485,train,huggingface,C-56514-5809-14,-154.07739916666665,0.4795858333333456,1,-4.030540198352273,0.11688350370682313
C,C,12,4.569069999999999,6.01854,4.72705,115.8065,88.68918000000001,126.79422,88.46551708867231,7.372126424056027,2.7053573755866815,1.3172352360546022,1.0345759640364454,63.91154,2,P-1,triclinic,1.454002685384647,0.0678939932027609,1.3371812783375951,1.5498184629614418,3.3333333333333335,0.4714045207910317,3.0,4.0,2486,train,huggingface,C-56505-7826-29,-154.15935083333332,0.3976341666666769,0,-2.4244834920314133,1.2973233790940477
C,C,12,2.48692,4.83456,6.67636,99.75241,90.01276,59.03523999999998,67.47653140807464,5.62304428400622,3.546875249018647,1.943994981744487,2.6845897736959774,40.72993000000002,10,P2/m,monoclinic,1.5275818564886492,0.0443956167476075,1.4427445826750016,1.6715816069505345,4.0,0.0,4.0,4.0,2487,train,huggingface,C-47656-5931-51,-154.39940666666666,0.1575783333333333,2,2.733951413504311,1.3099310276246279
C,C,6,2.48069,3.688740000000001,4.21633,75.16157,89.97138,70.37154000000001,34.97285573617565,5.828809289362609,3.4216656618831287,1.4869814446786984,1.699660175193192,34.495509999999996,12,C2/m,monoclinic,1.526734767855806,0.0238981332972373,1.4910699703567485,1.5702380233204305,4.0,0.0,4.0,4.0,2488,train,huggingface,C-189730-9377-47,-154.30745666666667,0.2495283333333304,2,2.61071496994948,-1.845879775358312
C,C,6,2.77395,3.637750000000001,4.98966,67.82541,70.26953,88.53644,43.58816145870184,7.264693576450307,2.7453651534222927,1.3113971052109807,1.7987562861623314,43.36861999999999,12,C2/m,monoclinic,1.4101343427870716,0.0194653874225001,1.385272388074679,1.4427604772615847,3.0,0.0,3.0,3.0,2489,train,huggingface,C-193918-9298-29,-154.12709983333335,0.4298851666666508,1,-3.411560263947984,-2.3809336146107527
C,C,6,2.45213,4.07703,4.53671,87.376,74.10926,89.91039,43.57353087634493,7.262255146057488,2.746286958246669,1.6626483913984984,1.8501099044504168,18.604349999999982,12,C2/m,monoclinic,1.451038190246057,0.0674828932087453,1.314747157689388,1.575322891910144,3.3333333333333335,0.4714045207910317,3.0,4.0,2490,train,huggingface,C-157668-5131-12,-154.227545,0.3294400000000053,0,-1.8524889753727964,0.6280199498245358
C,C,12,2.43177,6.36979,5.41379,88.66332000000001,89.97806,100.9876,82.29821177211376,6.858184314342814,2.9080928247097715,2.6194047956838022,2.2262755112531196,12.346219999999988,8,Cm,monoclinic,1.4746746087846645,0.0572744412351393,1.384153457504666,1.5643859378830736,3.5,0.5,3.0,4.0,2491,train,huggingface,C-57135-1753-18,-154.20387666666667,0.3531083333333242,0,-1.0618275398662895,2.9013339064716166
C,C,6,3.3163299999999993,3.51838,4.83435,111.35466,133.33468,89.98324000000001,35.52330733192532,5.9205512219875525,3.3686452236084325,1.0609257824161047,1.4577409365171743,64.70609999999998,179,P6_522,hexagonal,1.527878455362492,0.011835132377795,1.514697796999574,1.541082597547737,4.0,0.0,4.0,4.0,2492,train,huggingface,C-141035-7356-24,-154.4085715,0.1484135000000037,2,2.6547541301824427,-3.2409269938269967
C,C,14,2.46236,5.92905,6.39374,101.31804,101.08909,102.0027,86.84334515672947,6.203096082623533,3.2152067821335817,2.407872934907975,2.596590262999724,34.409830000000014,8,Cm,monoclinic,1.4993593545832495,0.0548526547669331,1.3267092286112363,1.5797208303462091,3.7142857142857144,0.4517539514526257,3.0,4.0,2493,train,huggingface,C-189709-289-30,-154.31175357142857,0.2452314285714294,0,-0.19371915541457324,3.423198979195531
