formula,elements,num_atoms,a,b,c,alpha,beta,gamma,angle_deviation,angle_std,space_group_number,space_group_symbol,crystal_system,symprec_used,min_bond_length,max_bond_length,bond_length_range,min_coordination,max_coordination,fraction_sp,fraction_other,row_index,split,source_file,material_id,relative_energy,volume_ratio,lattice_asymmetry,bond_complexity,hybridization_diversity
C,C,8,2.49423,3.4207399999999994,7.20663,61.77736999999999,80.00348,68.59958999999999,59.61956000000002,7.51873569892498,4,P2_1,monoclinic,0.01,1.4657711250564018,1.5814785380412255,0.1157074129848239,4.0,4.0,0.0,0.0,596,train,huggingface,C-13691-2934-59,0.4691640833333395,6.305309499548406,2.2607818845896324,0.0248339477763403,-1.0000000826903709e-10
C,C,8,2.47589,4.18359,4.79151,64.12831000000001,89.9978,89.99359,25.88029999999999,12.19400235116792,65,Cmmm,orthorhombic,0.01,1.505810125109476,1.550041222116744,0.0442310970072679,4.0,4.0,0.0,0.0,597,train,huggingface,C-170888-2365-60,0.1551940833333276,5.58208013068589,1.6249994951310434,0.0121401568655379,-1.0000000826903709e-10
C,C,8,2.51614,5.05449,3.94114,88.23298,99.88726,110.90966,32.56394,9.258913782589309,2,P-1,triclinic,0.01,1.3220057333705058,1.6140430347657302,0.2920373013952244,3.0,4.0,0.0,0.0,598,train,huggingface,C-134219-5441-34,0.4276803333333419,5.76263940483242,1.5751706979738804,0.0481491024034882,0.5623351444188083
C,C,10,2.50922,5.572029999999999,4.67509,84.3859,90.01136,63.24012999999999,32.38533,11.525277267416271,10,P2/m,monoclinic,0.01,1.3544639387439248,1.5357371981517864,0.1812732594078616,3.0,4.0,0.0,0.0,599,train,huggingface,C-13913-1160-5,0.3170303333333208,5.801208587594759,2.0837869935677222,0.0252925094963285,0.5004024233381879
C,C,8,2.42864,5.20533,5.86008,53.70889,89.59277,89.77441000000002,36.92392999999998,16.958798338634992,191,P6/mmm,hexagonal,0.01,1.399679552730715,1.4012091540079936,0.0015296012772785,3.0,3.0,0.0,0.0,600,train,huggingface,C-90800-1393-8,0.1450765833333207,7.463797755344991,2.556216648000527,0.0003549634548377,-1.0000000826903709e-10
C,C,8,3.28993,3.28464,4.79903,107.2865,73.06255,81.88902999999999,42.33492000000001,14.5075343842578,139,I4/mmm,tetragonal,0.01,1.4987012746761397,1.5554887587666812,0.0567874840905415,4.0,4.0,0.0,0.0,601,train,huggingface,C-113056-5626-47,0.2227465833333326,5.734280023958789,0.4603107056989055,0.017800263625622,-1.0000000826903709e-10
C,C,12,2.43026,4.679090000000001,8.72607,111.68069,96.77727000000002,105.94672,44.40468000000001,6.137943493456629,2,P-1,triclinic,0.01,1.398982162545659,1.4055218430206122,0.0065396804749529,3.0,3.0,0.0,0.0,602,train,huggingface,C-142767-8046-18,0.1142161666666652,7.161869528441524,3.5159365664579103,0.0017917406144484,-1.0000000826903709e-10
C,C,10,2.46018,4.15719,6.11189,81.18022,65.72296,87.65907,35.437749999999994,9.20202457169194,1,P1,triclinic,0.01,1.4662010351927246,1.6471430668750182,0.1809420316822936,4.0,4.0,0.0,0.0,603,train,huggingface,C-152581-906-40,0.4430773333333206,5.629030837717078,2.1741173410075687,0.0302581509848705,-1.0000000826903709e-10
C,C,6,2.4311,3.60567,5.86398,98.47408,83.74924000000001,120.76725,45.49208999999999,15.21745856294524,2,P-1,triclinic,0.01,1.3950373313478135,1.406048586740294,0.0110112553924803,3.0,3.0,0.0,0.0,604,train,huggingface,C-130505-1819-30,0.0976180000000113,7.27521423061187,1.8952120439307316,0.0034845682636859,-1.0000000826903709e-10
C,C,6,3.07756,2.42983,5.88374,101.29663,85.53736,88.71635,17.04291999999998,6.804606391028224,12,C2/m,monoclinic,0.01,1.3986049485916086,1.404500744388533,0.0058957957969243,3.0,3.0,0.0,0.0,605,train,huggingface,C-126157-7089-29,0.0962061666666613,7.1638632712821,1.1222884362936876,0.0018185731173862,-1.0000000826903709e-10
C,C,8,2.4757,4.792619999999999,4.18403,64.10911,90.0013,90.00095,25.89314,12.20561292422557,65,Cmmm,orthorhombic,0.01,1.5064941218446863,1.5502344836405362,0.0437403617958498,4.0,4.0,0.0,0.0,606,train,huggingface,C-76028-1827-47,0.1497503333333441,5.582624304298284,1.6259037847881406,0.0120399464078091,-1.0000000826903709e-10
C,C,8,2.483680000000001,5.0101,4.05185,113.92391,101.02240000000002,85.48819,39.45812000000001,11.625407101701375,15,C2/c,monoclinic,0.01,1.5040834339631084,1.5854032704428669,0.0813198364797584,4.0,4.0,0.0,0.0,607,train,huggingface,C-170900-9651-6,0.4877240833333189,5.654641683782476,1.6485980480577198,0.0184140311789179,-1.0000000826903709e-10
C,C,8,2.53754,4.26006,5.28454,113.76439,103.9854,90.03727,37.78706000000001,9.736273525164655,8,Cm,monoclinic,0.01,1.36848042711699,1.586161560808066,0.2176811336910757,3.0,4.0,0.0,0.0,608,train,huggingface,C-73663-9884-28,0.4527953333333414,6.302832510983116,1.7613594268464736,0.0514588530107503,0.6931471803599453
C,C,12,2.43189,5.41439,8.46414,131.22217,98.12290000000002,90.02413,49.36920000000002,17.82142982755873,1,P1,triclinic,0.01,1.3858951367169476,1.562423394176161,0.1765282574592133,3.0,4.0,0.0,0.0,609,train,huggingface,C-34663-3579-14,0.352626999999984,6.860764514348362,3.70689052547607,0.0392279182313683,0.6931471803599453
C,C,8,3.3128300000000004,3.2924,5.2233,64.40042,94.95949,79.74066,40.81841,12.475720905874208,2,P-1,triclinic,0.01,1.3821509131898095,1.585102019852544,0.2029511066627345,3.0,4.0,0.0,0.0,610,train,huggingface,C-57165-511-33,0.3347353333333274,6.211607191103222,0.5828551419783085,0.0469126770840533,0.6931471803599453
C,C,6,3.25291,3.28417,3.63203,75.41679,75.61491,80.90152000000002,38.06677999999998,2.540117232627056,1,P1,triclinic,0.01,1.3437848911552217,1.5683207193035464,0.2245358281483247,3.0,4.0,0.0,0.0,611,train,huggingface,C-193911-8410-19,0.3606995000000097,6.030740516878256,0.12615780946906,0.0399081921216922,0.6365141680948128
C,C,10,2.47333,4.916789999999999,4.64543,85.38641999999999,86.17191,81.94005999999999,16.501610000000028,1.8379622234118136,2,P-1,triclinic,0.01,1.4598793972752877,1.6598685067943684,0.1999891095190809,4.0,4.0,0.0,0.0,612,train,huggingface,C-130561-7361-20,0.3788733333333312,5.566489703628792,1.866131895056462,0.033179735857816,-1.0000000826903709e-10
C,C,10,2.43719,4.229169999999999,6.53217,95.25495,79.20859,89.99418,16.052179999999993,6.679074469237649,1,P1,triclinic,0.01,1.3863556307011002,1.5715459070891848,0.1851902763880846,3.0,4.0,0.0,0.0,613,train,huggingface,C-28234-2764-25,0.2795573333333152,6.585006607763438,2.4154702751939725,0.0395143444428592,0.6730116668092565
C,C,12,3.31572,4.68581,5.94173,59.12351,80.09809,69.55142999999998,61.22697000000002,8.562882165735243,1,P1,triclinic,0.01,1.3581583705439773,1.6183149625811175,0.2601565920371405,3.0,4.0,0.0,0.0,614,train,huggingface,C-57122-6468-34,0.4612503333333393,6.1863726240811845,1.205198267646243,0.0410494035811448,0.6365141680948128
C,C,12,2.42948,3.25767,10.54019,85.45220000000002,88.67131,101.73184,17.60832999999998,7.03930861190374,1,P1,triclinic,0.01,1.3922568992538429,1.5796656988196376,0.1874087995657949,3.0,4.0,0.0,0.0,615,train,huggingface,C-134169-158-14,0.4691686666666612,6.779490146082412,3.6793470207616457,0.0415406053735114,0.6365141680948128
C,C,8,2.4291200000000006,4.15366,6.30573,77.95773000000001,78.95933,90.00085,23.08379,5.456444770532058,8,Cm,monoclinic,0.01,1.3835965984832883,1.504733953690577,0.1211373552072887,3.0,4.0,0.0,0.0,616,train,huggingface,C-76014-6220-11,0.2797340833333237,7.627306201795984,2.3058350349097605,0.0332401402024587,0.5623351444188083
C,C,6,2.45325,3.40717,5.79571,105.24503,77.83772,68.77589,48.63141999999999,15.50367546646278,2,P-1,triclinic,0.01,1.3991700040639208,1.5913348592847132,0.1921648552207924,3.0,4.0,0.0,0.0,617,train,huggingface,C-184054-4402-30,0.4366631666666762,6.828681305017294,1.7513013349638231,0.0409832121258211,0.6365141680948128
C,C,10,3.5375200000000007,4.47068,4.28714,116.36794000000002,88.66301,107.1962,44.90113000000001,11.523710303874456,2,P-1,triclinic,0.01,1.4639571346439073,1.702793988297885,0.2388368536539777,4.0,4.0,0.0,0.0,618,train,huggingface,C-189694-8518-31,0.3958193333333213,5.756843076405565,0.4756948370609914,0.0358976470067961,-1.0000000826903709e-10
C,C,10,2.48403,3.9243,6.39699,79.48693,78.77469,71.57742,40.16095999999999,3.5725547925290413,2,P-1,triclinic,0.01,1.4363482567035852,1.688392345567859,0.2520440888642741,4.0,4.0,0.0,0.0,619,train,huggingface,C-157721-7325-37,0.3240113333333454,5.753862864714284,2.1550585137860647,0.0396771521321347,-1.0000000826903709e-10
C,C,8,2.4332,3.13215,8.44057,101.49269,81.9937,112.48781,41.98679999999999,12.609493863869218,2,P-1,triclinic,0.01,1.3967440574356755,1.4074836948417613,0.0107396374060857,3.0,3.0,0.0,0.0,620,train,huggingface,C-113064-8679-46,0.0924490833333209,7.262788635333755,2.7561729409830678,0.0026383257716661,-1.0000000826903709e-10
C,C,6,3.26705,3.27614,4.2355,95.24638,123.96501,99.13541,48.3468,12.720907111164154,2,P-1,triclinic,0.01,1.3446436683064178,1.5713913146725191,0.2267476463661013,3.0,4.0,0.0,0.0,621,train,huggingface,C-96676-423-2,0.3577626666666731,6.035441500240438,0.2992118271835451,0.0397421808929135,0.6365141680948128
C,C,8,3.30844,2.46606,6.67447,104.07,106.36958,76.22739,44.21219000000001,13.699353665956494,1,P1,triclinic,0.01,1.3243395025510014,1.574722360230619,0.2503828576796176,3.0,4.0,0.0,0.0,622,train,huggingface,C-145323-1843-36,0.3754390833333332,6.229083991994699,1.2720224637593556,0.0413516676860485,0.5623351444188083
C,C,6,3.5927899999999995,2.4908500000000005,4.35374,106.60966,84.31136000000001,110.29579,42.59409000000001,11.479413165855746,69,Fmmm,orthorhombic,0.01,1.5120383503872818,1.5689101471328797,0.0568717967455976,4.0,4.0,0.0,0.0,623,train,huggingface,C-136221-5891-10,0.3589991666666492,5.836382493820945,0.5185079005452586,0.0122273944310174,-1.0000000826903709e-10
C,C,8,2.44876,3.36956,7.5716,94.17875,99.31894,111.31409,34.81178000000003,7.1796398367900185,12,C2/m,monoclinic,0.01,1.400480871402766,1.5907853752739909,0.1903045038712247,3.0,4.0,0.0,0.0,624,train,huggingface,C-134185-1570-31,0.360089083333321,7.105141737778296,2.4680409676734354,0.041820291299874,0.6931471803599453
C,C,10,3.93188,4.37858,5.29671,111.0893,103.98667,109.59863,54.6746,3.058023054331376,2,P-1,triclinic,0.01,1.34263702917446,1.4671470288712325,0.1245099996967724,3.0,3.0,0.0,0.0,625,train,huggingface,C-176689-6597-25,0.3537583333333316,7.302223732894174,0.4607287099301098,0.0195498206730295,-1.0000000826903709e-10
C,C,8,2.48811,4.304880000000001,4.30536,80.41888,73.20267,89.98616,26.392290000000003,6.874203549362404,227,Fd-3m,cubic,0.01,1.521658294613531,1.5238695371668656,0.0022112425533344,4.0,4.0,0.0,0.0,626,train,huggingface,C-34649-5321-57,0.0113903333333382,5.434425116827385,1.460554396710757,0.0005013326964012,-1.0000000826903709e-10
C,C,16,2.4530800000000004,6.707350000000001,6.46897,101.72135,79.79549,105.08492,37.01078,11.213148084128738,1,P1,triclinic,0.01,1.3473824653736337,1.7089851078048337,0.3616026424312,3.0,4.0,0.0,0.0,627,train,huggingface,C-142755-3271-19,0.4758303333333344,6.234628658604168,3.3713372576516045,0.0476625443875326,0.6615632379579821
C,C,8,3.81257,4.211000000000001,4.85449,90.06658000000002,52.26969,73.46201,54.33488000000001,15.468358619881649,12,C2/m,monoclinic,0.01,1.4013196698971044,1.4039264573758503,0.002606787478746,3.0,3.0,0.0,0.0,628,train,huggingface,C-145389-5770-19,0.1075890833333232,7.186082172577147,0.3777897848432954,0.0007203388166141,-1.0000000826903709e-10
C,C,6,2.4820000000000007,3.68955,4.21993,75.18145,89.95284,109.6651,34.53081,14.12597793728593,2,P-1,triclinic,0.01,1.4927956325376033,1.5733312593504458,0.0805356268128425,4.0,4.0,0.0,0.0,629,train,huggingface,C-126183-8981-9,0.242462666666654,5.836509188397656,1.1867365028203054,0.0160363791884031,-1.0000000826903709e-10
C,C,14,4.30327,4.303249999999999,4.76782,90.00295999999999,89.96871,99.13616,9.17040999999999,4.313527234242945,38,Amm2,orthorhombic,0.01,1.4486505020052145,1.601331315666189,0.1526808136609747,4.0,4.0,0.0,0.0,630,train,huggingface,C-53822-9555-23,0.3616246190476317,6.226473279655349,0.1079574370188253,0.0254416850588623,-1.0000000826903709e-10
C,C,8,2.48067,2.481,8.17897,90.01209,89.99754,59.97838000000001,30.03616999999999,14.154598448608688,194,P6_3/mmc,hexagonal,0.01,1.5203584723193952,1.5448373845622037,0.0244789122428084,4.0,4.0,0.0,0.0,631,train,huggingface,C-170906-4496-5,0.0189815833333284,5.448040747847759,2.2972140591049994,0.0051743565568842,-1.0000000826903709e-10
C,C,8,2.48336,5.229279999999999,3.82506,80.84624,71.05546,89.95421,28.14409000000001,7.717060768135037,5,C2,monoclinic,0.01,1.4427837871989226,1.634709007298357,0.1919252200994343,4.0,4.0,0.0,0.0,632,train,huggingface,C-134195-9130-4,0.3348078333333433,5.78939685293143,1.6460038013014626,0.0292276475376075,-1.0000000826903709e-10
C,C,12,3.43461,4.85804,5.49036,52.555110000000006,68.92379,82.40011000000001,66.12098999999998,12.203227763746224,2,P-1,triclinic,0.01,1.4402272967174157,1.8221131262931207,0.3818858295757055,4.0,4.0,0.0,0.0,633,train,huggingface,C-75999-4861-53,0.3225419999999985,5.61696269357684,1.0129767280710182,0.0462563006319678,-1.0000000826903709e-10
C,C,8,2.44884,3.37013,7.57203,79.02882,80.65698,68.66694000000001,41.64725999999999,5.310163434622323,8,Cm,monoclinic,0.01,1.4009718057719789,1.5929189105085615,0.1919471047365828,3.0,4.0,0.0,0.0,634,train,huggingface,C-73651-4102-37,0.3630740833333448,7.106072146174076,2.468303359958184,0.0422009874022881,0.6931471803599453
C,C,8,4.1424,3.4195299999999995,5.01348,111.52750000000002,89.9753,127.3105,58.86270000000002,15.30256903950735,74,Imma,orthorhombic,0.01,1.4668276660231614,1.5811755885592764,0.114347922536115,4.0,4.0,0.0,0.0,635,train,huggingface,C-170896-9077-38,0.4313028333333193,6.2653373731477,0.3847890112012361,0.0263828727015035,-1.0000000826903709e-10
C,C,8,4.249860000000001,2.9957900000000004,4.79877,72.80571,84.35186,73.66396,39.17846999999999,5.252315672316988,1,P1,triclinic,0.01,1.3655920196817697,1.4470589903340283,0.0814669706522588,3.0,3.0,0.0,0.0,636,train,huggingface,C-80205-231-9,0.4311653333333254,7.000227711431807,0.424244563350322,0.0224866572314595,-1.0000000826903709e-10
C,C,6,3.5166600000000003,3.3195500000000004,3.51803,90.01509999999999,120.03006,89.99146,30.05369999999997,14.154763126913222,179,P6_522,hexagonal,0.01,1.5151535452421834,1.5426337663629843,0.0274802211208011,4.0,4.0,0.0,0.0,637,train,huggingface,C-13925-8845-33,0.145370000000014,5.925934834384127,0.0564399174216443,0.0077616041270252,-1.0000000826903709e-10
C,C,8,2.43262,4.22719,4.81579,82.25586,104.59209,106.70691,39.04314000000001,11.061612703136918,2,P-1,triclinic,0.01,1.465516462861182,1.5501263918734418,0.0846099290122599,3.0,4.0,0.0,0.0,638,train,huggingface,C-106885-2076-17,0.328360333333336,5.72465595093775,1.7173829040294004,0.0203294405694371,0.5623351444188083
C,C,6,3.04013,2.43003,6.51042,90.21657,105.34413,113.16204,38.72274,9.524572792067897,2,P-1,triclinic,0.01,1.398961962293668,1.4042760061485762,0.0053140438549081,3.0,3.0,0.0,0.0,639,train,huggingface,C-72754-2980-12,0.1234933333333287,7.0544455211870805,1.3421761569406572,0.0013020603171005,-1.0000000826903709e-10
C,C,12,2.47523,4.16088,6.89259,107.60686,100.34104,89.99915,27.948750000000004,7.224789735414833,12,C2/m,monoclinic,0.01,1.5052994912494315,1.56285445383795,0.0575549625885185,4.0,4.0,0.0,0.0,640,train,huggingface,C-90835-6350-2,0.1146111666666627,5.537630458706116,2.4656334966851565,0.0110436966167046,-1.0000000826903709e-10
C,C,18,3.29926,5.38125,6.52769,106.99012,84.35469,76.93753,35.697900000000004,12.782518963449872,1,P1,triclinic,0.01,1.446712633114326,1.612557411217251,0.1658447781029248,3.0,4.0,0.0,0.0,641,train,huggingface,C-150739-4923-53,0.4846442222222151,5.90404195144836,1.609579117741554,0.0295570360292845,0.3488320956430319
C,C,6,2.4256,4.21645,4.21638,90.18903,89.94467,90.02035,0.2647099999999938,0.1021394549949571,40,Ama2,orthorhombic,0.01,1.3840179207370211,1.5024156355140783,0.1183977147770571,3.0,4.0,0.0,0.0,642,train,huggingface,C-193954-5904-3,0.2487356666666755,7.1870727325036015,1.4765954815303428,0.0367393031684776,0.6365141680948128
C,C,12,2.49033,4.282349999999999,6.56619,98.24904,100.85742,87.7868,21.31966,5.648040163793299,1,P1,triclinic,0.01,1.4798028926927829,1.5853153274992868,0.1055124348065039,4.0,4.0,0.0,0.0,643,train,huggingface,C-47636-5638-22,0.4732911666666837,5.671251623917795,2.3562660370312365,0.0213734725933597,-1.0000000826903709e-10
C,C,24,2.48408,7.40709,8.29759,72.32988,96.81063,78.90235,35.5784,10.345213466579068,1,P1,triclinic,0.01,1.3424883910924814,1.7472112260423207,0.4047228349498393,3.0,4.0,0.0,0.0,644,train,huggingface,C-130262-6085-45,0.4606032499999912,5.840378748055456,4.322131332324241,0.0375056513143248,0.4505612086663046
C,C,8,2.55625,5.661920000000001,4.60935,119.43865,106.32447,103.25712,59.02024,7.017694035917757,12,C2/m,monoclinic,0.01,1.341614533049021,1.6615855777430364,0.3199710446940154,3.0,4.0,0.0,0.0,645,train,huggingface,C-73637-6506-49,0.4001653333333195,6.259757780661305,2.018100733496333,0.0727296699120654,0.6931471803599453
C,C,8,2.47298,3.28765,6.57188,81.85131,112.14346999999998,112.13444,52.42659999999998,14.277733253035024,139,I4/mmm,tetragonal,0.01,1.4974202711464422,1.5540775613462232,0.056657290199781,4.0,4.0,0.0,0.0,646,train,huggingface,C-106875-7579-42,0.2289778333333458,5.730380373634793,1.9869024415886904,0.0174712022886119,-1.0000000826903709e-10
C,C,8,2.45632,3.66401,6.45358,105.47351,101.00555,70.45005,46.02901,15.564360989785463,12,C2/m,monoclinic,0.01,1.3947632384603437,1.569551075092238,0.1747878366318944,3.0,4.0,0.0,0.0,647,train,huggingface,C-134219-5441-24,0.2705365833333246,6.552311087981664,2.119003224335591,0.0329703252273889,0.5623351444188083
C,C,12,2.4735900000000006,4.803470000000001,6.4339,69.45822,67.39421,75.09142000000001,58.05614999999999,3.253034844643799,194,P6_3/mmc,hexagonal,0.01,1.514835736938107,1.5409459603709623,0.0261102234328554,4.0,4.0,0.0,0.0,648,train,huggingface,C-80164-8806-40,0.032272000000006,5.451673632920884,2.542939614083174,0.0062403024596477,-1.0000000826903709e-10
C,C,6,3.31837,3.51539,3.51863,59.99091,89.99821000000001,90.00070999999998,30.01158999999997,14.1461661692017,178,P6_122,hexagonal,0.01,1.5161666158760605,1.5438919893087628,0.0277253734327025,4.0,4.0,0.0,0.0,649,train,huggingface,C-126147-4024-47,0.1461738333333357,5.923951799344302,0.1197214294970121,0.0075436946471411,-1.0000000826903709e-10
C,C,6,2.42999,2.42997,8.73604,83.26414,74.39164,59.9725,52.37172,9.59822523223955,1,P1,triclinic,0.01,1.4019709993361256,1.4041856469581206,0.002214647621995,3.0,3.0,0.0,0.0,650,train,huggingface,C-28258-8310-9,0.1012106666666738,7.167485981660465,2.595101214408289,0.000438218763563,-1.0000000826903709e-10
C,C,6,2.58328,5.49166,3.64632,109.50265,89.52578,118.45098,48.42785000000001,12.0913887623741,2,P-1,triclinic,0.01,1.3909306107161217,1.4433307189714135,0.052400108255292,3.0,3.0,0.0,0.0,651,train,huggingface,C-170378-1288-5,0.4737663333333444,7.026030587740151,1.5373556099222696,0.0115161249735837,-1.0000000826903709e-10
C,C,8,2.53312,3.76688,5.0531,89.93804,89.92684,89.78471,0.3504099999999965,0.0697905324683939,1,P1,triclinic,0.01,1.3417403333657605,1.5579499833982522,0.2162096500324917,3.0,4.0,0.0,0.0,652,train,huggingface,C-148225-7911-11,0.4315428333333386,6.027008215192025,1.4818642622536635,0.0363233861037355,0.5623351444188083
C,C,12,2.47921,4.95457,6.31404,78.68072000000001,89.98559000000002,59.96377,41.36991999999998,12.380244025291091,8,Cm,monoclinic,0.01,1.5185379017108391,1.5436223918648104,0.0250844901539712,4.0,4.0,0.0,0.0,653,train,huggingface,C-145302-9438-23,0.0206095000000061,5.4497077325572585,2.5452422344214485,0.0056086863330869,-1.0000000826903709e-10
C,C,8,3.28292,3.30967,4.82553,102.44676,102.43304,79.86147,35.018330000000006,10.64357544816695,1,P1,triclinic,0.01,1.3821727252581375,1.5836136514317107,0.201440926173573,3.0,4.0,0.0,0.0,654,train,huggingface,C-134193-3339-49,0.3422690833333206,6.191767115036708,0.4780378443580717,0.0464393398616127,0.6931471803599453
C,C,8,2.4845,3.8238,5.78147,89.96988,115.44482000000002,108.96103,44.43597000000001,10.8098508525542,12,C2/m,monoclinic,0.01,1.44025660078841,1.6334826554543316,0.1932260546659217,4.0,4.0,0.0,0.0,655,train,huggingface,C-170910-1502-67,0.3352790833333188,5.785021822294729,1.866077681626081,0.029346144334571,-1.0000000826903709e-10
